Area set;SEM-IDA2
Auction name;PWR-SEM-GB-D
Auction date time;2023-05-06T07:00:00Z
FX rates
EUR;GBP;0,87466107
Market Area;NI-IDA2
Index prices;30;EUR
2023-05-06T10:00:00Z;2023-05-06T10:30:00Z;2023-05-06T11:00:00Z;2023-05-06T11:30:00Z;2023-05-06T12:00:00Z;2023-05-06T12:30:00Z;2023-05-06T13:00:00Z;2023-05-06T13:30:00Z;2023-05-06T14:00:00Z;2023-05-06T14:30:00Z;2023-05-06T15:00:00Z;2023-05-06T15:30:00Z;2023-05-06T16:00:00Z;2023-05-06T16:30:00Z;2023-05-06T17:00:00Z;2023-05-06T17:30:00Z;2023-05-06T18:00:00Z;2023-05-06T18:30:00Z;2023-05-06T19:00:00Z;2023-05-06T19:30:00Z;2023-05-06T20:00:00Z;2023-05-06T20:30:00Z;2023-05-06T21:00:00Z;2023-05-06T21:30:00Z
107,170;105,690;101,830;100,470;78,690;76,490;81,000;82,610;81,000;85,000;95,950;108,240;111,630;121,140;122,790;121,690;135,000;125,690;134,340;118,330;125,000;111,630;112,410;114,430
Index prices;30;GBP
2023-05-06T10:00:00Z;2023-05-06T10:30:00Z;2023-05-06T11:00:00Z;2023-05-06T11:30:00Z;2023-05-06T12:00:00Z;2023-05-06T12:30:00Z;2023-05-06T13:00:00Z;2023-05-06T13:30:00Z;2023-05-06T14:00:00Z;2023-05-06T14:30:00Z;2023-05-06T15:00:00Z;2023-05-06T15:30:00Z;2023-05-06T16:00:00Z;2023-05-06T16:30:00Z;2023-05-06T17:00:00Z;2023-05-06T17:30:00Z;2023-05-06T18:00:00Z;2023-05-06T18:30:00Z;2023-05-06T19:00:00Z;2023-05-06T19:30:00Z;2023-05-06T20:00:00Z;2023-05-06T20:30:00Z;2023-05-06T21:00:00Z;2023-05-06T21:30:00Z
93,734;92,443;89,067;87,876;68,827;66,900;70,848;72,254;70,848;74,346;83,928;94,671;97,640;105,959;107,404;106,438;118,079;109,936;117,499;103,498;109,333;97,640;98,320;100,084
Index volumes;30
2023-05-06T10:00:00Z;2023-05-06T10:30:00Z;2023-05-06T11:00:00Z;2023-05-06T11:30:00Z;2023-05-06T12:00:00Z;2023-05-06T12:30:00Z;2023-05-06T13:00:00Z;2023-05-06T13:30:00Z;2023-05-06T14:00:00Z;2023-05-06T14:30:00Z;2023-05-06T15:00:00Z;2023-05-06T15:30:00Z;2023-05-06T16:00:00Z;2023-05-06T16:30:00Z;2023-05-06T17:00:00Z;2023-05-06T17:30:00Z;2023-05-06T18:00:00Z;2023-05-06T18:30:00Z;2023-05-06T19:00:00Z;2023-05-06T19:30:00Z;2023-05-06T20:00:00Z;2023-05-06T20:30:00Z;2023-05-06T21:00:00Z;2023-05-06T21:30:00Z
18,0;17,1;14,9;10,2;10,7;9,4;11,7;9,4;14,0;12,3;11,4;18,6;9,1;9,4;5,8;5,9;8,4;8,2;9,3;4,1;8,4;3,0;12,6;7,6
Net position;30
2023-05-06T10:00:00Z;2023-05-06T10:30:00Z;2023-05-06T11:00:00Z;2023-05-06T11:30:00Z;2023-05-06T12:00:00Z;2023-05-06T12:30:00Z;2023-05-06T13:00:00Z;2023-05-06T13:30:00Z;2023-05-06T14:00:00Z;2023-05-06T14:30:00Z;2023-05-06T15:00:00Z;2023-05-06T15:30:00Z;2023-05-06T16:00:00Z;2023-05-06T16:30:00Z;2023-05-06T17:00:00Z;2023-05-06T17:30:00Z;2023-05-06T18:00:00Z;2023-05-06T18:30:00Z;2023-05-06T19:00:00Z;2023-05-06T19:30:00Z;2023-05-06T20:00:00Z;2023-05-06T20:30:00Z;2023-05-06T21:00:00Z;2023-05-06T21:30:00Z
-14,8;-13,5;-11,1;-6,4;-10,4;-9,0;-11,0;-8,7;-9,3;-7,7;-3,9;-11,1;-3,9;-4,0;-3,9;-4,7;-2,9;-6,5;-4,0;-2,4;-3,9;-1,1;-12,0;-5,9
Default blocks;30;EUR
Block name
Block price
Block volume
Default blocks;30;GBP
Block name
Block price
Block volume
Market Area;ROI-IDA2
Index prices;30;EUR
2023-05-06T10:00:00Z;2023-05-06T10:30:00Z;2023-05-06T11:00:00Z;2023-05-06T11:30:00Z;2023-05-06T12:00:00Z;2023-05-06T12:30:00Z;2023-05-06T13:00:00Z;2023-05-06T13:30:00Z;2023-05-06T14:00:00Z;2023-05-06T14:30:00Z;2023-05-06T15:00:00Z;2023-05-06T15:30:00Z;2023-05-06T16:00:00Z;2023-05-06T16:30:00Z;2023-05-06T17:00:00Z;2023-05-06T17:30:00Z;2023-05-06T18:00:00Z;2023-05-06T18:30:00Z;2023-05-06T19:00:00Z;2023-05-06T19:30:00Z;2023-05-06T20:00:00Z;2023-05-06T20:30:00Z;2023-05-06T21:00:00Z;2023-05-06T21:30:00Z
107,170;105,690;101,830;100,470;78,690;76,490;81,000;82,610;81,000;85,000;95,950;108,240;111,630;121,140;122,790;121,690;135,000;125,690;134,340;118,330;125,000;111,630;112,410;114,430
Index prices;30;GBP
2023-05-06T10:00:00Z;2023-05-06T10:30:00Z;2023-05-06T11:00:00Z;2023-05-06T11:30:00Z;2023-05-06T12:00:00Z;2023-05-06T12:30:00Z;2023-05-06T13:00:00Z;2023-05-06T13:30:00Z;2023-05-06T14:00:00Z;2023-05-06T14:30:00Z;2023-05-06T15:00:00Z;2023-05-06T15:30:00Z;2023-05-06T16:00:00Z;2023-05-06T16:30:00Z;2023-05-06T17:00:00Z;2023-05-06T17:30:00Z;2023-05-06T18:00:00Z;2023-05-06T18:30:00Z;2023-05-06T19:00:00Z;2023-05-06T19:30:00Z;2023-05-06T20:00:00Z;2023-05-06T20:30:00Z;2023-05-06T21:00:00Z;2023-05-06T21:30:00Z
93,734;92,443;89,067;87,876;68,827;66,900;70,848;72,254;70,848;74,346;83,928;94,671;97,640;105,959;107,404;106,438;118,079;109,936;117,499;103,498;109,333;97,640;98,320;100,084
Index volumes;30
2023-05-06T10:00:00Z;2023-05-06T10:30:00Z;2023-05-06T11:00:00Z;2023-05-06T11:30:00Z;2023-05-06T12:00:00Z;2023-05-06T12:30:00Z;2023-05-06T13:00:00Z;2023-05-06T13:30:00Z;2023-05-06T14:00:00Z;2023-05-06T14:30:00Z;2023-05-06T15:00:00Z;2023-05-06T15:30:00Z;2023-05-06T16:00:00Z;2023-05-06T16:30:00Z;2023-05-06T17:00:00Z;2023-05-06T17:30:00Z;2023-05-06T18:00:00Z;2023-05-06T18:30:00Z;2023-05-06T19:00:00Z;2023-05-06T19:30:00Z;2023-05-06T20:00:00Z;2023-05-06T20:30:00Z;2023-05-06T21:00:00Z;2023-05-06T21:30:00Z
92,4;72,2;80,3;76,7;84,0;86,5;84,4;81,1;170,6;158,1;190,5;200,0;175,4;176,5;83,8;48,8;70,5;65,0;63,8;68,9;85,5;90,9;73,2;75,9
Net position;30
